timestamp,kpi_id,entity_id,value,scaled_val1,scaled_val2,,,
21-11-2025 15:00,1001,LNCEL_1,117,0.109392265,11,,,
21-11-2025 16:00,1001,LNCEL_1,94,0.083977901,9,,,
21-11-2025 17:00,1001,LNCEL_1,113,0.104972376,11,,,
21-11-2025 18:00,1001,LNCEL_1,107,0.098342541,10,,,
21-11-2025 19:00,1001,LNCEL_1,112,0.103867403,11,,,
21-11-2025 20:00,1001,LNCEL_1,118,0.110497238,12,,,
21-11-2025 22:00,1001,LNCEL_1,132,0.125966851,13,,,
21-11-2025 23:00,1001,LNCEL_1,132,0.125966851,13,,,
22-11-2025 00:00,1001,LNCEL_1,99,0.089502762,9,,,
22-11-2025 01:00,1001,LNCEL_1,99,0.089502762,9,,,
22-11-2025 02:00,1001,LNCEL_1,110,0.101657459,11,,,
22-11-2025 03:00,1001,LNCEL_1,89,0.078453039,8,,,
22-11-2025 04:00,1001,LNCEL_1,69,0.056353591,6,,,
22-11-2025 05:00,1001,LNCEL_1,57,0.043093923,5,,,
22-11-2025 06:00,1001,LNCEL_1,35,0.01878453,2,,,
22-11-2025 07:00,1001,LNCEL_1,33,0.016574586,2,,,
22-11-2025 08:00,1001,LNCEL_1,35,0.01878453,2,,,
22-11-2025 09:00,1001,LNCEL_1,43,0.027624309,3,,,
22-11-2025 10:00,1001,LNCEL_1,89,0.078453039,8,,,
22-11-2025 11:00,1001,LNCEL_1,121,0.113812155,12,,,
22-11-2025 12:00,1001,LNCEL_1,175,0.173480663,18,,,
22-11-2025 13:00,1001,LNCEL_1,136,0.13038674,14,,,
22-11-2025 14:00,1001,LNCEL_1,125,0.118232044,12,,,
22-11-2025 15:00,1001,LNCEL_1,102,0.09281768,10,,,
22-11-2025 16:00,1001,LNCEL_1,99,0.089502762,9,,,
22-11-2025 17:00,1001,LNCEL_1,104,0.095027624,10,,,
22-11-2025 18:00,1001,LNCEL_1,99,0.089502762,9,,,
22-11-2025 19:00,1001,LNCEL_1,124,0.117127072,12,,,
22-11-2025 20:00,1001,LNCEL_1,101,0.091712707,10,,,
22-11-2025 21:00,1001,LNCEL_1,100,0.090607735,10,,,
22-11-2025 22:00,1001,LNCEL_1,103,0.093922652,10,,,
22-11-2025 23:00,1001,LNCEL_1,112,0.103867403,11,,,
23-11-2025 00:00,1001,LNCEL_1,119,0.11160221,12,,,
23-11-2025 01:00,1001,LNCEL_1,109,0.100552486,11,,,
23-11-2025 02:00,1001,LNCEL_1,105,0.096132597,10,,,
23-11-2025 03:00,1001,LNCEL_1,74,0.061878453,7,,,
23-11-2025 04:00,1001,LNCEL_1,48,0.033149171,4,,,
23-11-2025 05:00,1001,LNCEL_1,47,0.032044199,4,,,
23-11-2025 07:00,1001,LNCEL_1,26,0.008839779,1,,,
23-11-2025 08:00,1001,LNCEL_1,30,0.013259669,2,,,
23-11-2025 09:00,1001,LNCEL_1,48,0.033149171,4,,,
23-11-2025 10:00,1001,LNCEL_1,74,0.061878453,7,,,
23-11-2025 12:00,1001,LNCEL_1,116,0.108287293,11,,,
23-11-2025 13:00,1001,LNCEL_1,143,0.138121547,14,,,
23-11-2025 14:00,1001,LNCEL_1,110,0.101657459,11,,,
23-11-2025 15:00,1001,LNCEL_1,110,0.101657459,11,,,
23-11-2025 16:00,1001,LNCEL_1,121,0.113812155,12,,,
23-11-2025 17:00,1001,LNCEL_1,102,0.09281768,10,,,
23-11-2025 18:00,1001,LNCEL_1,104,0.095027624,10,,,
23-11-2025 19:00,1001,LNCEL_1,115,0.10718232,11,,,
23-11-2025 20:00,1001,LNCEL_1,117,0.109392265,11,,,
23-11-2025 21:00,1001,LNCEL_1,158,0.154696133,16,,,
23-11-2025 22:00,1001,LNCEL_1,162,0.159116022,16,,,
23-11-2025 23:00,1001,LNCEL_1,196,0.196685083,20,,,
24-11-2025 00:00,1001,LNCEL_1,262,0.26961326,27,,,
24-11-2025 01:00,1001,LNCEL_1,134,0.128176796,13,,,
24-11-2025 02:00,1001,LNCEL_1,102,0.09281768,10,,,
24-11-2025 03:00,1001,LNCEL_1,82,0.070718232,8,,,
24-11-2025 04:00,1001,LNCEL_1,50,0.035359116,4,,,
24-11-2025 05:00,1001,LNCEL_1,34,0.017679558,2,,,
24-11-2025 06:00,1001,LNCEL_1,37,0.020994475,3,,,
24-11-2025 07:00,1001,LNCEL_1,39,0.02320442,3,,,
24-11-2025 08:00,1001,LNCEL_1,34,0.017679558,2,,,
24-11-2025 09:00,1001,LNCEL_1,56,0.04198895,5,,,
24-11-2025 10:00,1001,LNCEL_1,87,0.076243094,8,,,
24-11-2025 11:00,1001,LNCEL_1,98,0.08839779,9,,,
24-11-2025 12:00,1001,LNCEL_1,95,0.085082873,9,,,
24-11-2025 14:00,1001,LNCEL_1,108,0.099447514,10,,,
24-11-2025 15:00,1001,LNCEL_1,94,0.083977901,9,,,
24-11-2025 16:00,1001,LNCEL_1,130,0.123756906,13,,,
24-11-2025 17:00,1001,LNCEL_1,98,0.08839779,9,,,
24-11-2025 18:00,1001,LNCEL_1,107,0.098342541,10,,,
24-11-2025 19:00,1001,LNCEL_1,90,0.079558011,8,,,
24-11-2025 20:00,1001,LNCEL_1,109,0.100552486,11,,,
24-11-2025 22:00,1001,LNCEL_1,93,0.082872928,9,,,
24-11-2025 23:00,1001,LNCEL_1,102,0.09281768,10,,,
25-11-2025 00:00,1001,LNCEL_1,75,0.062983425,7,,,
25-11-2025 01:00,1001,LNCEL_1,77,0.06519337,7,,,
25-11-2025 02:00,1001,LNCEL_1,73,0.060773481,7,,,
25-11-2025 03:00,1001,LNCEL_1,57,0.043093923,5,,,
25-11-2025 04:00,1001,LNCEL_1,54,0.039779006,4,,,
25-11-2025 05:00,1001,LNCEL_1,27,0.009944751,1,,,
25-11-2025 06:00,1001,LNCEL_1,23,0.005524862,1,,,
25-11-2025 07:00,1001,LNCEL_1,32,0.015469613,2,,,
25-11-2025 08:00,1001,LNCEL_1,40,0.024309392,3,,,
25-11-2025 09:00,1001,LNCEL_1,49,0.034254144,4,,,
25-11-2025 10:00,1001,LNCEL_1,76,0.064088398,7,,,
25-11-2025 11:00,1001,LNCEL_1,104,0.095027624,10,,,
25-11-2025 12:00,1001,LNCEL_1,104,0.095027624,10,,,
25-11-2025 13:00,1001,LNCEL_1,112,0.103867403,11,,,
25-11-2025 14:00,1001,LNCEL_1,89,0.078453039,8,,,
25-11-2025 15:00,1001,LNCEL_1,90,0.079558011,8,,,
25-11-2025 16:00,1001,LNCEL_1,79,0.067403315,7,,,
25-11-2025 17:00,1001,LNCEL_1,88,0.077348066,8,,,
25-11-2025 18:00,1001,LNCEL_1,81,0.06961326,7,,,
25-11-2025 19:00,1001,LNCEL_1,102,0.09281768,10,,,
25-11-2025 20:00,1001,LNCEL_1,96,0.086187845,9,,,
25-11-2025 21:00,1001,LNCEL_1,87,0.076243094,8,,,
25-11-2025 22:00,1001,LNCEL_1,99,0.089502762,9,,,
25-11-2025 23:00,1001,LNCEL_1,86,0.075138122,8,,,
26-11-2025 00:00,1001,LNCEL_1,85,0.074033149,8,,,
26-11-2025 01:00,1001,LNCEL_1,87,0.076243094,8,,,
26-11-2025 03:00,1001,LNCEL_1,53,0.038674033,4,,,
26-11-2025 04:00,1001,LNCEL_1,46,0.030939227,4,,,
26-11-2025 05:00,1001,LNCEL_1,42,0.026519337,3,,,
26-11-2025 10:00,1001,LNCEL_1,83,0.071823204,8,,,
26-11-2025 11:00,1001,LNCEL_1,98,0.08839779,9,,,
26-11-2025 12:00,1001,LNCEL_1,146,0.141436464,15,,,
26-11-2025 13:00,1001,LNCEL_1,89,0.078453039,8,,,
26-11-2025 14:00,1001,LNCEL_1,95,0.085082873,9,,,
26-11-2025 15:00,1001,LNCEL_1,87,0.076243094,8,,,
26-11-2025 16:00,1001,LNCEL_1,87,0.076243094,8,,,
26-11-2025 17:00,1001,LNCEL_1,122,0.114917127,12,,,
26-11-2025 18:00,1001,LNCEL_1,97,0.087292818,9,,,
26-11-2025 19:00,1001,LNCEL_1,96,0.086187845,9,,,
26-11-2025 21:00,1001,LNCEL_1,111,0.102762431,11,,,
26-11-2025 22:00,1001,LNCEL_1,104,0.095027624,10,,,
26-11-2025 23:00,1001,LNCEL_1,114,0.106077348,11,,,
27-11-2025 00:00,1001,LNCEL_1,99,0.089502762,9,,,
27-11-2025 01:00,1001,LNCEL_1,100,0.090607735,10,,,
27-11-2025 02:00,1001,LNCEL_1,85,0.074033149,8,,,
27-11-2025 03:00,1001,LNCEL_1,74,0.061878453,7,,,
27-11-2025 04:00,1001,LNCEL_1,53,0.038674033,4,,,
27-11-2025 07:00,1001,LNCEL_1,28,0.011049724,2,,,
27-11-2025 08:00,1001,LNCEL_1,34,0.017679558,2,,,
27-11-2025 09:00,1001,LNCEL_1,43,0.027624309,3,,,
27-11-2025 10:00,1001,LNCEL_1,83,0.071823204,8,,,
27-11-2025 11:00,1001,LNCEL_1,103,0.093922652,10,,,
27-11-2025 12:00,1001,LNCEL_1,147,0.142541436,15,,,
27-11-2025 14:00,1001,LNCEL_1,102,0.09281768,10,,,
27-11-2025 15:00,1001,LNCEL_1,93,0.082872928,9,,,
27-11-2025 16:00,1001,LNCEL_1,115,0.10718232,11,,,
27-11-2025 17:00,1001,LNCEL_1,89,0.078453039,8,,,
27-11-2025 18:00,1001,LNCEL_1,101,0.091712707,10,,,
27-11-2025 20:00,1001,LNCEL_1,101,0.091712707,10,,,
27-11-2025 21:00,1001,LNCEL_1,125,0.118232044,12,,,
27-11-2025 22:00,1001,LNCEL_1,105,0.096132597,10,,,
27-11-2025 23:00,1001,LNCEL_1,119,0.11160221,12,,,
28-11-2025 00:00,1001,LNCEL_1,94,0.083977901,9,,,
28-11-2025 01:00,1001,LNCEL_1,89,0.078453039,8,,,
28-11-2025 02:00,1001,LNCEL_1,88,0.077348066,8,,,
28-11-2025 03:00,1001,LNCEL_1,71,0.058563536,6,,,
28-11-2025 04:00,1001,LNCEL_1,61,0.047513812,5,,,
28-11-2025 05:00,1001,LNCEL_1,62,0.048618785,5,,,
28-11-2025 06:00,1001,LNCEL_1,47,0.032044199,4,,,
28-11-2025 07:00,1001,LNCEL_1,34,0.017679558,2,,,
28-11-2025 08:00,1001,LNCEL_1,36,0.019889503,2,,,
28-11-2025 09:00,1001,LNCEL_1,46,0.030939227,4,,,
28-11-2025 10:00,1001,LNCEL_1,72,0.059668508,6,,,
28-11-2025 11:00,1001,LNCEL_1,132,0.125966851,13,,,
28-11-2025 12:00,1001,LNCEL_1,153,0.149171271,15,,,
28-11-2025 13:00,1001,LNCEL_1,117,0.109392265,11,,,
28-11-2025 14:00,1001,LNCEL_1,98,0.08839779,9,,,
28-11-2025 16:00,1001,LNCEL_1,126,0.119337017,12,,,
28-11-2025 17:00,1001,LNCEL_1,93,0.082872928,9,,,
28-11-2025 18:00,1001,LNCEL_1,114,0.106077348,11,,,
28-11-2025 19:00,1001,LNCEL_1,118,0.110497238,12,,,
28-11-2025 20:00,1001,LNCEL_1,152,0.148066298,15,,,
28-11-2025 22:00,1001,LNCEL_1,115,0.10718232,11,,,
28-11-2025 23:00,1001,LNCEL_1,124,0.117127072,12,,,
29-11-2025 22:00,1001,LNCEL_1,132,0.125966851,13,,,
29-11-2025 23:00,1001,LNCEL_1,138,0.132596685,14,,,
30-11-2025 00:00,1001,LNCEL_1,113,0.104972376,11,,,
30-11-2025 01:00,1001,LNCEL_1,128,0.121546961,13,,,
30-11-2025 03:00,1001,LNCEL_1,75,0.062983425,7,,,
30-11-2025 04:00,1001,LNCEL_1,57,0.043093923,5,,,
30-11-2025 05:00,1001,LNCEL_1,51,0.036464088,4,,,
30-11-2025 06:00,1001,LNCEL_1,39,0.02320442,3,,,
30-11-2025 07:00,1001,LNCEL_1,31,0.014364641,2,,,
30-11-2025 08:00,1001,LNCEL_1,34,0.017679558,2,,,
30-11-2025 09:00,1001,LNCEL_1,49,0.034254144,4,,,
30-11-2025 10:00,1001,LNCEL_1,64,0.050828729,6,,,
30-11-2025 11:00,1001,LNCEL_1,101,0.091712707,10,,,
30-11-2025 12:00,1001,LNCEL_1,102,0.09281768,10,,,
30-11-2025 13:00,1001,LNCEL_1,96,0.086187845,9,,,
30-11-2025 14:00,1001,LNCEL_1,117,0.109392265,11,,,
30-11-2025 15:00,1001,LNCEL_1,108,0.099447514,10,,,
30-11-2025 16:00,1001,LNCEL_1,120,0.112707182,12,,,
30-11-2025 17:00,1001,LNCEL_1,113,0.104972376,11,,,
30-11-2025 18:00,1001,LNCEL_1,122,0.114917127,12,,,
30-11-2025 19:00,1001,LNCEL_1,123,0.116022099,12,,,
30-11-2025 20:00,1001,LNCEL_1,135,0.129281768,13,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
